geneID	log2FC.MCabs.vs.MCsim	pVal.MCabs.vs.MCsim	padj.MCabs.vs.MCsim	log2FC.MCabs.vs.MCcom	pVal.MCabs.vs.MCcom	padj.MCabs.vs.MCcom	log2FC.MCsim.vs.MCcom	pval.MCsim.vs.MCcom	padj.MCsim.vs.MCcom	log2FC.sex.Osada	sex.bias.category
FBgn0000261	0.0381920013709769	0.703051542636881	0.999948004355784	0.0557647584244261	0.614088296497125	0.979775572309424	0.0184322775962428	0.793006178339842	0.999772125472133	0.0630403605287924	Unbiased
FBgn0000273	0.029519132784202	0.575394464425061	0.999948004355784	0.00676453914747493	0.894373452434622	0.996390634139426	-0.0217855434900977	0.686087612107188	0.999772125472133	0.255601148381362	Unbiased
FBgn0000283	-0.0220755598365556	0.699363256371381	0.999948004355784	-0.00544612413057993	0.928172188078687	0.996390634139426	0.0176180330940876	0.769533700201976	0.999772125472133	-0.0045553274008809	Unbiased
FBgn0000286	-0.0187500973441987	0.721135598002866	0.999948004355784	0.0351579527910296	0.458564835455265	0.960926862999346	0.0546706277946582	0.23707889743038	0.999772125472133	-0.0359672537468428	Unbiased
FBgn0000287	-0.00117142602615446	0.985677254282845	0.999948004355784	-0.0493191087849296	0.466086218852607	0.961571187491165	-0.0470371524190978	0.450012103462874	0.999772125472133	0.224068233795644	Unbiased
FBgn0000289	-0.0507927877009269	0.391452155229948	0.999948004355784	-0.0384986178158756	0.475657966088724	0.961713168479155	0.0137074087538695	0.689103535036309	0.999772125472133	0.120237701135568	Unbiased
FBgn0000299	0.237109135623727	0.103802320078017	0.999948004355784	0.104122493965576	0.35653259179907	0.942313965337968	-0.13200139742159	0.258935191418595	0.999772125472133	-0.763229892964976	Female-biased
FBgn0000303	-0.0829880619408491	0.272009628159041	0.999948004355784	-0.0594861160651173	0.439817829082427	0.957297194569034	0.0245135475798783	0.780484678275563	0.999772125472133	0.371170810526295	Unbiased
FBgn0000307	-0.0187889225242066	0.772752204329776	0.999948004355784	0.011535086746756	0.86306975574138	0.996390634139426	0.0312661526719289	0.660592263423264	0.999772125472133	0.135149787786588	Unbiased
FBgn0000308	0.0495273973483319	0.434581264580033	0.999948004355784	0.0752914162050469	0.178449247989397	0.853714842140956	0.0266238573344433	0.562974278634189	0.999772125472133	0.0133327965075474	Unbiased
FBgn0000316	-0.0326284632826314	0.501877479619226	0.999948004355784	-0.0528874159293819	0.277934401415193	0.907511615793793	-0.0191832785117677	0.703047780425209	0.999772125472133	-0.469188087941486	Unbiased
FBgn0000317	-0.0342682495919255	0.437739778327809	0.999948004355784	0.0264203896481278	0.674274319988868	0.986461749308463	0.0625023480402798	0.346078339177451	0.999772125472133	-0.0985282644094936	Unbiased
FBgn0000318	-0.08486425253791	0.125362316296807	0.999948004355784	-0.098702692769692	0.0822616793154706	0.695082122484519	-0.0129739013504215	0.811069031573522	0.999772125472133	0.00305223617183134	Unbiased
FBgn0000319	0.0355556013306139	0.364564862595483	0.999948004355784	0.0308407787149401	0.397414512906595	0.946108437243988	-0.00371478541869738	0.894257011938178	0.999772125472133	-0.14706899683218	Unbiased
FBgn0000320	-0.0685710333927576	0.421571630079026	0.999948004355784	0.0749037933932458	0.394917311943435	0.946108437243988	0.14444719575697	0.116870350518939	0.897228737399549	0.0718638652123023	Unbiased
FBgn0000326	0.046702843931765	0.570408581379934	0.999948004355784	0.0597043090722555	0.5161405543658	0.971411571728064	0.0130643848151648	0.852300840224466	0.999772125472133	-0.167917370194243	Unbiased
FBgn0000330	-0.0651768387539579	0.239082998497189	0.999948004355784	-0.046468340014156	0.406232970268306	0.946108437243988	0.0196255382705331	0.714365354034482	0.999772125472133	-0.319805267603303	Unbiased
FBgn0000339	-0.11495081986006	0.140792195048377	0.999948004355784	-0.0738343082151366	0.289044502236888	0.90881085779675	0.0421894660920431	0.548362897105177	0.999772125472133	-0.00843415095250835	Unbiased
FBgn0000346	0.0593747528666493	0.18698402799104	0.999948004355784	-0.00885508034140808	0.873525294166278	0.996390634139426	-0.0672852147722425	0.23316674811666	0.999772125472133	0.317378512928599	Unbiased
FBgn0000352	-0.0414652859351137	0.57723506281041	0.999948004355784	-0.0638901671819769	0.451139362386483	0.960818195141031	-0.020918676081325	0.755991250553707	0.999772125472133	0.221505337691099	Unbiased
FBgn0000370	0.00322331197637428	0.942938329540492	0.999948004355784	-0.0602296050402556	0.271412528166034	0.907429392896187	-0.0626765144837727	0.177766366325414	0.984154866498606	-0.105842932817884	Unbiased
FBgn0000376	0.0835255894855443	0.180443926503747	0.999948004355784	0.0371209327656046	0.500853430823976	0.966444031840092	-0.0450434601489513	0.415538826188853	0.999772125472133	-0.00226239642500168	Unbiased
FBgn0000377	0.0548310572598223	0.337915793416241	0.999948004355784	0.0557038937760324	0.395806206076518	0.946108437243988	0.00251949368241375	0.968910880128214	0.999772125472133	-0.251789056489366	Unbiased
FBgn0000382	-0.0219991676894075	0.628916725665793	0.999948004355784	-0.0343781643341964	0.458959425165876	0.960926862999346	-0.0114286609217154	0.808929035623259	0.999772125472133	0.00242450106814523	Unbiased
FBgn0000384	-0.0583094629252623	0.48173301080886	0.999948004355784	-0.0298552326066836	0.709272771704506	0.990454642288855	0.0278055928570729	0.604414324125077	0.999772125472133	0.0427947942303055	Unbiased
FBgn0000394	0.0180228925753354	0.875741513051998	0.999948004355784	-0.0535368523036004	0.583013349158614	0.97372493184951	-0.0703068733370719	0.546089435060911	0.999772125472133	-0.0479545336145037	Unbiased
FBgn0000395	-0.0418097087975618	0.5076819094877	0.999948004355784	-0.0386216986439422	0.565186521232967	0.972651864274369	0.00423372119917824	0.939642501085812	0.999772125472133	-0.218202980601064	Unbiased
FBgn0000404	0.10244607956382	0.698073089102587	0.999948004355784	-1.49209736334398	NA	NA	-1.59423143219846	NA	NA	-0.0195700528570829	Unbiased
FBgn0000406	0.169962744164331	0.168013200303929	0.999948004355784	0.122069458536332	0.402493203476545	0.946108437243988	-0.0470556128162824	0.712119063465407	0.999772125472133	-0.437142147494947	Unbiased
FBgn0000411	-0.0616380108162441	0.470477103347679	0.999948004355784	-0.0351482447006809	0.543976023078887	0.972042853406307	0.0260808469875489	0.757684642386632	0.999772125472133	0.181304760860248	Unbiased
FBgn0000412	0.0462818362450611	0.163301125845676	0.999948004355784	0.0146221870774218	0.756676635889166	0.991369820038945	-0.0304257588819062	0.502185408637784	0.999772125472133	0.132847721873182	Unbiased
FBgn0000414	-0.0774199900633539	0.0944299811606638	0.994400558424551	-0.16379934669705	0.0461429960630497	0.571979590549832	-0.0852641220043654	0.333431929870274	0.999772125472133	0.228016211040268	Unbiased
FBgn0000416	0.125573766286459	0.0129529885340029	0.546695652029431	0.1545217204595	5.01272209312882e-05	0.00786011259357003	0.0299321093688149	0.529271811630896	0.999772125472133	-0.272317990265052	Unbiased
FBgn0000422	-0.235373747042999	0.0393702287253126	0.843785547936934	-0.172367550273352	0.247093207045963	0.894008013014163	0.0640163350242333	0.707079424455873	0.999772125472133	0.169953058112	Unbiased
FBgn0000426	-0.00108721440857431	0.993298518822154	0.999948004355784	0.123077226971368	0.314390106862641	0.921023391161152	0.125338855698414	0.324413862163549	0.999772125472133	-0.10220925299793	Unbiased
FBgn0000439	-0.0575523215963845	0.603451973474182	0.999948004355784	-0.170602615486875	0.0685863324981678	0.657282804918722	-0.112480584668079	0.169610970322492	0.977264652090692	-0.333239204395908	Unbiased
FBgn0000447	0.103334291996287	0.257571979226283	0.999948004355784	0.0470916147731008	0.588833535035565	0.975587004677265	-0.0551024492389212	0.49866741277829	0.999772125472133	-0.313529518565884	Unbiased
FBgn0000448	-0.00888132203302962	0.909880480329874	0.999948004355784	0.0411024628263111	0.588659061321253	0.975587004677265	0.0517117569681984	0.345301124460358	0.999772125472133	0.455964801985613	Unbiased
FBgn0000454	0.0765624518656821	0.447192109647838	0.999948004355784	0.0652205432521485	0.387086062553765	0.946108437243988	-0.0104695093584941	0.912695866815428	0.999772125472133	0.0709875219190202	Unbiased
FBgn0000455	0.0761430602409696	0.244782029103032	0.999948004355784	0.0590704038828739	0.482768794865519	0.961713168479155	-0.0159851052370418	0.853007248151076	0.999772125472133	-0.0465513061965449	Unbiased
FBgn0000459	0.115206604473765	0.375361194799002	0.999948004355784	0.0303684699182439	0.802731337874074	0.992759001749175	-0.0835901962064371	0.571031310437614	0.999772125472133	-0.707634982512984	Female-biased
FBgn0000463	-0.0108481025845879	0.948073822589402	0.999948004355784	-0.0164330518756182	0.918981343309447	0.996390634139426	-0.00541523607827749	0.967043729814998	0.999772125472133	-0.234319255205852	Unbiased
FBgn0000464	-0.0441850061523904	0.663767060961058	0.999948004355784	-0.0264422767345319	0.793167921767634	0.992759001749175	0.0182742983882703	0.796879289573346	0.999772125472133	0.363357590100587	Unbiased
FBgn0000473	-0.19018146851401	0.609479360401855	0.999948004355784	-0.653902272908107	0.0563896137677656	0.613201200016477	-0.462986288486216	0.0100057934564585	0.397752585481956	0.123491905744782	Unbiased
FBgn0000477	-0.00953590501734838	0.951728763701589	0.999948004355784	0.176875276239925	0.211703747388389	0.873183806647231	0.187468193866358	0.254285157719793	0.999772125472133	-0.145999897002543	Unbiased
FBgn0000479	-0.0300091292212499	0.51399397266243	0.999948004355784	0.0303520194096778	0.531563896576701	0.972042853406307	0.0613618494625361	0.103454896652433	0.880071324744225	0.187912946512363	Unbiased
FBgn0000482	0.0240931980005702	0.776614953764892	0.999948004355784	-0.00716973796856731	0.89674911401207	0.996390634139426	-0.0300063215634315	0.714902632145325	0.999772125472133	0.0856217324349574	Unbiased
FBgn0000489	-0.0887281533809234	0.389646403258965	0.999948004355784	-0.0190512029121132	0.799511658254305	0.992759001749175	0.0708122938762	0.47689800519066	0.999772125472133	0.0722606456307449	Unbiased
FBgn0000490	-0.110249459656823	0.447943213076727	0.999948004355784	-0.144369143224119	0.359457729049119	0.943442872879248	-0.0330844827445058	0.80729518692027	0.999772125472133	9.81287102507675e-05	Unbiased
FBgn0000492	-0.368968010085686	0.24755355000171	0.999948004355784	0.00885814573024515	0.983558043858496	0.998921159889284	0.379412596432372	0.250332140388874	0.999772125472133	-0.410175046248941	Unbiased
FBgn0000499	0.0331812305041586	0.573279046340739	0.999948004355784	-0.00671924831284453	0.896740866370718	0.996390634139426	-0.0380239800210875	0.416504720109684	0.999772125472133	-0.0370538089528313	Unbiased
FBgn0000500	-0.0638455762054148	0.578114840287415	0.999948004355784	0.0346234043840979	0.682454844881787	0.987838962051142	0.099362760589287	0.413435217372818	0.999772125472133	0.478928235157249	Unbiased
FBgn0000504	-0.183227860981788	0.252755816636787	0.999948004355784	-0.10945436522124	0.482336048500209	0.961713168479155	0.0747606122592572	0.609178771301074	0.999772125472133	-0.265680173586967	Unbiased
FBgn0000520	0.0862689844394478	0.306853468988528	0.999948004355784	0.00388308966037766	0.954563792692935	0.998489443496998	-0.0805030920319408	0.305076230611266	0.999772125472133	0.0819295831395224	Unbiased
FBgn0000524	-0.0230373593420028	0.810911941049811	0.999948004355784	0.0346836660898212	0.738003097918447	0.991026623130734	0.058853992850944	0.555957695273801	0.999772125472133	-0.488600739818293	Unbiased
FBgn0000527	0.0822732275263498	0.437050716566948	0.999948004355784	0.063794209070491	0.591581180718988	0.975587004677265	-0.0174374400434322	0.889828707817743	0.999772125472133	0.46162951082598	Unbiased
FBgn0000529	0.00179964021300312	0.988767124293753	0.999948004355784	-0.232202824740082	0.141276881056191	0.814215490257305	-0.233030797778562	0.0852055119125329	0.833586657903675	0.302387867131149	Unbiased
FBgn0000533	0.0699548244166533	0.479993472387331	0.999948004355784	0.0447586607895716	0.685778120607968	0.988137471079071	-0.024135426404013	0.830881970729962	0.999772125472133	-0.156503309938726	Unbiased
FBgn0000535	-0.0514678415604584	0.464302889804623	0.999948004355784	-0.0639647132765143	0.386120717044879	0.946108437243988	-0.01144376175483	0.868407325262797	0.999772125472133	0.252150684683807	Unbiased
FBgn0000536	0.0156085229316943	0.915326955447889	0.999948004355784	0.109853904331106	0.371005257891924	0.946108437243988	0.0951941750050144	0.446897704441872	0.999772125472133	-1.08372729514933	Female-biased
FBgn0000541	-0.0427101528500699	0.321006966708482	0.999948004355784	-0.0213368661437989	0.627599377818251	0.981205730944729	0.0222897219338757	0.488766235295874	0.999772125472133	0.114070639603157	Unbiased
FBgn0000542	0.0372353827759789	0.663321814792454	0.999948004355784	0.108167511515355	0.254631741674841	0.90072456724423	0.0723352370623497	0.429202594794476	0.999772125472133	0.0619397804620047	Unbiased
FBgn0000543	0.0109872095008068	0.830012168938903	0.999948004355784	-0.134642345144854	0.0145779594838156	0.346861150404716	-0.144755498990552	0.00958976925424862	0.387408355713338	-0.0324653092299176	Unbiased
FBgn0000546	-0.0670150582743074	0.344785297592783	0.999948004355784	-0.103689347776924	0.098115505892647	0.725195323781236	-0.0356045192458214	0.48855057441675	0.999772125472133	0.0148023119085557	Unbiased
FBgn0000547	0.0690967604918245	0.33186068806904	0.999948004355784	0.0629035195289758	0.343315991910207	0.935294065115672	-0.00504582812349598	0.917619249810278	0.999772125472133	0.13972246951241	Unbiased
FBgn0000557	0.0452627590905176	0.375660663933566	0.999948004355784	0.00382116723419562	0.940685054771886	0.996526386041685	-0.0404668529332011	0.440583737240372	0.999772125472133	0.0968809631758288	Unbiased
FBgn0000559	0.0381586384901827	0.605225891936332	0.999948004355784	0.15483804369035	0.000211427954393654	0.0232594412513675	0.117646661534837	0.0835579681372654	0.826661058866811	-0.740932618638892	Female-biased
FBgn0000562	0.00296082954923483	0.960399294767748	0.999948004355784	0.0331654303348897	0.502019267856555	0.967220029137318	0.0309446912558365	0.625548914714974	0.999772125472133	-0.0518243443602835	Unbiased
FBgn0000565	-0.0297796318756134	0.787915067796206	0.999948004355784	0.0273935183066695	0.80684527428372	0.992759001749175	0.0580169441668264	0.39469143462186	0.999772125472133	-0.510930656375007	Female-biased
FBgn0000566	0.100601842603701	0.484099344172732	0.999948004355784	0.242161626183486	0.0121916785790457	0.313476896797237	0.142849203098127	0.278102086565325	0.999772125472133	-0.401228207550317	Unbiased
FBgn0000567	-0.0470460559536722	0.401783350979362	0.999948004355784	0.0594213770197186	0.355865873499097	0.941972394051519	0.107021457910442	0.12289208495615	0.908183005050881	-0.132202905021257	Unbiased
FBgn0000568	-0.0460312680071755	0.286914338325067	0.999948004355784	0.0153654887411395	0.702257906429727	0.989745670309892	0.0624375329130839	0.0774332698841872	0.812719149252867	0.0865841850016318	Unbiased
