geneID	log2FC.MCabs.vs.MCsim	pVal.MCabs.vs.MCsim	padj.MCabs.vs.MCsim	log2FC.MCabs.vs.MCcom	pVal.MCabs.vs.MCcom	padj.MCabs.vs.MCcom	log2FC.MCsim.vs.MCcom	pval.MCsim.vs.MCcom	padj.MCsim.vs.MCcom	log2FC.sex.Osada	sex.bias.category
FBgn0000116	0.0589022638184889	0.318606252536896	0.999491409568079	-0.0147177928269406	0.781032424870162	0.991446860152515	-0.0746989916610728	0.170160296481503	0.850591407967413	1.94812567132015	Male-biased
FBgn0000117	0.0430194294923053	0.317723376714962	0.999491409568079	-0.0273581209682038	0.416690870324043	0.972105782995872	-0.0714766144819067	0.0983133128091207	0.809249694049623	-1.26136216286431	Female-biased
FBgn0000119	0.0439081508319475	0.608279972492967	0.999491409568079	-0.0735602231510055	0.41710231839056	0.972105782995872	-0.118559568861477	0.0743619063596495	0.772139255426167	0.957314677501883	Male-biased
FBgn0000120	0.06233201047485	0.382865223646116	0.999491409568079	0.0730405723510592	0.20095343533469	0.910141148821545	0.0095201488618233	0.904884866713585	0.988990145399488	4.37789715818272	Male-biased
FBgn0000121	-0.144726631139312	0.137672599703637	0.999491409568079	-0.0334647623032204	0.749143586702842	0.991446860152515	0.110354766355879	0.33737311683277	0.916563509689188	3.52913026185277	Male-biased
FBgn0000139	0.0389805876754735	0.58686096862394	0.999491409568079	-0.0599202183518087	0.524431255439448	0.980353454747421	-0.10018333419035	0.285304631606947	0.901346162956841	-0.788485685357847	Female-biased
FBgn0000140	0.107785984265289	0.252127758590157	0.999491409568079	0.0567812256224552	0.59611928875998	0.987729611309319	-0.0516166128531757	0.684834434439824	0.960870769958134	-2.50449634128944	Female-biased
FBgn0000146	0.0638437572581589	0.569487232000763	0.999491409568079	0.0478418205011275	0.771722319864038	0.991446860152515	-0.0179515163459916	0.915087542358909	0.989151162458795	-3.64727363130514	Female-biased
FBgn0000147	0.0310638585452974	0.768187480586501	0.999491409568079	0.0462116697371137	0.578091678418654	0.984652923533804	0.0156611567143425	0.886169505419609	0.986921315084043	-1.2198395087065	Female-biased
FBgn0000150	-0.043227705207737	0.45990690231752	0.999491409568079	0.0537097297656762	0.217391682293296	0.920355896241112	0.0956252529158637	0.115767164147112	0.835477288036222	-0.906702714332803	Female-biased
FBgn0000152	0.0256685865069655	0.87896439934765	0.999491409568079	-0.00696523478578697	0.96525461565296	0.996781977779415	-0.0340376337583003	0.839595763606378	0.982054528925217	-0.588096788376228	Female-biased
FBgn0000153	0.0486292842724497	0.589620455392114	0.999491409568079	-0.0643285534052479	0.381084674115805	0.967875384923409	-0.114268795089927	0.179962881694005	0.858323348447995	2.27421106394122	Male-biased
FBgn0000157	0.00752057521289166	0.93952076681235	0.999491409568079	-0.0602383442215889	0.577684882028366	0.984652923533804	-0.0686414734992555	0.541178142237753	0.93300582236736	2.17810499936714	Male-biased
FBgn0000158	0.289456237701361	0.363988473952224	0.999491409568079	0.0244634698165909	0.939244309976358	0.993998162048593	-0.267744275622927	0.231476628302716	0.883366783335721	-4.73559175015523	Female-biased
FBgn0000163	0.0479361500994175	0.575356265467036	0.999491409568079	-0.0889948380681326	0.123907747636995	0.82103297151436	-0.138500909720358	0.126068568147896	0.839211305962176	0.474024554053578	Unbiased
FBgn0000173	0.0369370536824515	0.4864636281983	0.999491409568079	0.0764260366163275	0.123063334061091	0.820399725092944	0.038440266645561	0.498587160369016	0.929933388644129	-0.566200849184681	Female-biased
FBgn0000180	-0.216189599019303	0.235113889771845	0.999491409568079	-0.23159749538049	0.17978526348866	0.890479690047679	-0.015454851126614	0.941826854801604	0.992398577834411	0.657109080470071	Male-biased
FBgn0000181	0.0217186397400048	0.672335798667505	0.999491409568079	0.0817225877015361	0.0642515494848375	0.680209742462643	0.0590477901146029	0.235568430733863	0.883465122619036	-1.20781740886976	Female-biased
FBgn0000183	0.0900700553252734	0.255029030908608	0.999491409568079	0.0944986390685849	0.0973336623928855	0.776227936952413	0.00263602786914011	0.973724416298314	0.998064754673768	-1.5153429680434	Female-biased
FBgn0000212	0.0527930449058461	0.516409259331456	0.999491409568079	-0.0840298577169464	0.215339057816518	0.919732644769436	-0.138224473909894	0.103040363587457	0.815926529658958	-1.64371719430562	Female-biased
FBgn0000221	0.00422894298892028	0.969575989389532	0.999491409568079	0.0105086794862595	0.918746341614522	0.993628078104131	0.00473781093718202	0.963994348177148	0.997543287961446	-1.18572433247629	Female-biased
FBgn0000228	0.000305210027057798	0.996486095689967	0.999491409568079	0.000664675014225094	0.990104960146256	0.998264964284644	-0.00136265644635817	0.984516768444075	0.998324166148275	-1.05425378811839	Female-biased
FBgn0000229	0.0997620600509031	0.0944622658238263	0.999491409568079	0.0598413256792951	0.263643265670782	0.931377071438701	-0.0409384776679496	0.4733193506971	0.926875729956097	1.02396440471638	Male-biased
FBgn0000239	0.0589889702006055	0.267385282623482	0.999491409568079	0.035496995123403	0.344806361353285	0.957120569575209	-0.0238504662277655	0.659119916483747	0.955758030531999	-0.80187253570801	Female-biased
FBgn0000244	-0.0163583664386789	0.822758254891318	0.999491409568079	-0.0998323293556476	0.0914337681501946	0.758494596811819	-0.0846883740950545	0.298732681856601	0.907129863796799	1.75824663709468	Male-biased
FBgn0000246	0.017573579957225	0.915810394084732	0.999491409568079	-0.215127875560495	0.132042149760176	0.829004100033543	-0.234200861097533	0.149550503002589	0.842501659851314	-3.37156794779088	Female-biased
FBgn0000247	0.0160535584718476	0.824449512113833	0.999491409568079	-0.0687371267955977	0.166699011904082	0.872672258362333	-0.0860731110247945	0.2116330087337	0.873630233162065	-0.039671008232638	Unbiased
FBgn0000250	0.0344796625141771	0.433136464022026	0.999491409568079	-0.0426408582906289	0.19301164781557	0.905904097393887	-0.0781299675408683	0.0728885805697554	0.771907225964096	-1.02972018860962	Female-biased
FBgn0000251	-0.0719788585546161	0.306137063762003	0.999491409568079	-0.0774237117422891	0.256795206071797	0.931377071438701	-0.00582702591578972	0.913706667263485	0.989151162458795	-1.54981532491343	Female-biased
FBgn0000253	0.0209275764986425	0.697507102247277	0.999491409568079	0.0842441084302273	0.0570514694375435	0.64116005856095	0.0622726845010971	0.214154887649824	0.875803844449377	-0.0976022162735872	Unbiased
FBgn0000256	-0.0119298405529158	0.866731693173762	0.999491409568079	-0.0780478610742928	0.187336625177066	0.900273716581075	-0.0671245000993615	0.294704550452264	0.904062526869417	2.48400071077242	Male-biased
FBgn0000257	0.024378567798029	0.767827681673597	0.999491409568079	-0.0555007455196375	0.439084662028563	0.976218002475901	-0.0813097068176506	0.291411669808929	0.903749917276094	-1.30807466244638	Female-biased
FBgn0000259	0.0293523016484351	0.597514695469859	0.999491409568079	0.00590699166250271	0.909776765825835	0.992817593773285	-0.0244362561516734	0.641982853365899	0.954175295616513	-1.24084230875857	Female-biased
FBgn0000261	-0.13995792666141	0.0169872423365043	0.973455322340939	-0.0497627995177441	0.278708652051131	0.931377071438701	0.0893460645950274	0.135967610079308	0.839211305962176	2.18814240166044	Male-biased
FBgn0000273	0.0468224554851531	0.570932014969526	0.999491409568079	-0.0770261118656834	0.155785585263913	0.860982093460383	-0.124973304865317	0.12903873144	0.839211305962176	0.283374608839545	Unbiased
FBgn0000274	-0.0390164474381332	0.591139518704153	0.999491409568079	-0.0455252556795892	0.504651720496824	0.980353454747421	-0.0069765554644122	0.930749526622166	0.990521683886407	5.61868758889321	Male-biased
FBgn0000276	0.336108285757222	0.0409820535921922	0.999491409568079	0.215462712001957	0.216827335736532	0.920355896241112	-0.121649894723005	0.541014969240541	0.93300582236736	7.89427343983529	Male-biased
FBgn0000283	0.0357715553505269	0.597309477192746	0.999491409568079	-0.0632779009089179	0.3369707591754	0.954169936081078	-0.100459954280179	0.190121975228067	0.860990954082916	-2.04690616023965	Female-biased
FBgn0000286	0.0514113171653087	0.50609990130775	0.999491409568079	-0.0379743001213041	0.550522511696431	0.981516223393688	-0.0904394730042465	0.191563667903102	0.860990954082916	0.522853409030609	Male-biased
FBgn0000287	-0.186284110092692	0.209962195793881	0.999491409568079	-0.103598710172716	0.427312207612158	0.972495366874637	0.0821224194676823	0.540044277400153	0.93300582236736	4.19842619981781	Male-biased
FBgn0000289	0.0437191585883369	0.612504915956296	0.999491409568079	0.0225450205125376	0.751672232337341	0.991446860152515	-0.0220573383371823	0.759077658152992	0.972628303120716	-1.48650023286254	Female-biased
FBgn0000299	0.0850723715463854	0.363885818160812	0.999491409568079	-0.014850945692692	0.889002117418696	0.992567936003601	-0.100888334965489	0.262952572430282	0.898336502824711	0.0844948923533343	Unbiased
FBgn0000303	-0.0723913129840932	0.330427108235771	0.999491409568079	-0.0786905957676139	0.26235373246064	0.931377071438701	-0.00740030988162714	0.918656272771896	0.989151162458795	2.90495071440704	Male-biased
FBgn0000307	0.0943316515825364	0.321323232096294	0.999491409568079	0.0111728321184865	0.842665878021569	0.991446860152515	-0.0844296097029828	0.391875098748524	0.916563509689188	-2.27354366229701	Female-biased
FBgn0000308	0.0263341668834594	0.571838269707675	0.999491409568079	0.0474819697543049	0.220111653299661	0.922105162017469	0.0202262240528046	0.614556755094164	0.94864811370217	-0.518637147330929	Female-biased
FBgn0000316	-0.00547326162864953	0.952124576764468	0.999491409568079	0.00704341940540108	0.928796825437828	0.993998162048593	0.012234883229408	0.88863779455258	0.987333278014444	-2.06411383706512	Female-biased
FBgn0000317	0.0668014160101435	0.534657945820617	0.999491409568079	0.0626178647598364	0.461261658138581	0.978776570215222	-0.00525269289852632	0.955122280660682	0.995253193176625	-0.361423106743076	Unbiased
FBgn0000318	0.075105084408518	0.216198749848561	0.999491409568079	0.0691912707527484	0.240619072607082	0.923347486232214	-0.00682424506652818	0.910550912722991	0.989151162458795	0.263446466737343	Unbiased
FBgn0000319	0.029243438574023	0.592184232073615	0.999491409568079	-0.0348276608521039	0.396155599723766	0.971848062393987	-0.0652112866599814	0.254201955995716	0.894118816295733	-0.338204246086684	Unbiased
FBgn0000320	-0.121001726914135	0.0687839850948193	0.999491409568079	-0.0704172442747511	0.255926608493732	0.931117348716006	0.049450480939687	0.438343905143734	0.917088655217224	0.264257115847221	Unbiased
FBgn0000326	-0.0426136883030053	0.599473748734527	0.999491409568079	-0.000832302379941427	0.990031159958879	0.998264964284644	0.0399266964853372	0.586311289568946	0.938657651349233	-0.138232576437747	Unbiased
FBgn0000330	0.0569763633848524	0.469245729544332	0.999491409568079	-0.0604839334526756	0.423796869791351	0.972310443760866	-0.118177058973578	0.0975510272759251	0.809249694049623	-1.28941719123069	Female-biased
FBgn0000339	-0.0135392225028949	0.84285001178628	0.999491409568079	0.0563193962958559	0.344539534844373	0.957120569575209	0.0691422450267562	0.285212423595417	0.901346162956841	-0.152420568771402	Unbiased
FBgn0000346	0.0243350885946471	0.612791534916114	0.999491409568079	-0.0387050183118143	0.34528814993776	0.957130745750754	-0.064329999586196	0.181613240388545	0.858323348447995	2.26866855088519	Male-biased
FBgn0000352	-0.0234731585334718	0.797307434177305	0.999491409568079	-0.0530153580971302	0.489074236013003	0.980353454747421	-0.0304890780309927	0.714259586971076	0.966711127891966	-2.79394280015674	Female-biased
FBgn0000355	0.312174125323581	0.405153441852035	0.999491409568079	0.670663975994186	0.0812860056718716	0.732297128932732	0.352785749828773	0.0790344461371911	0.786092202740932	-8.32707350842811	Female-biased
FBgn0000370	0.055956650454389	0.345229368808824	0.999491409568079	-0.0681798054855192	0.097162037186632	0.776070193636377	-0.124908514482152	0.0175888404103326	0.509272933162159	0.652650015572764	Male-biased
FBgn0000376	0.107980062205947	0.254177877841426	0.999491409568079	0.0659553573914737	0.387171687635858	0.969987941200686	-0.0425992380575481	0.639158613621233	0.953861737726921	-3.23617237481094	Female-biased
FBgn0000377	0.0810321980336468	0.421266804657687	0.999491409568079	0.0371271616956391	0.688539179469453	0.991446860152515	-0.0455335589908817	0.622998763407286	0.950195437003912	-1.43809145688712	Female-biased
FBgn0000382	-0.01635312523619	0.855578580743955	0.999491409568079	-0.086144712285861	0.308614827875711	0.939125999057114	-0.0708195889555492	0.405811978592469	0.916563509689188	-0.286576414483904	Unbiased
FBgn0000384	-0.0188897128078787	0.812787808217404	0.999491409568079	0.000847297579351799	0.99036798091428	0.998264964284644	0.0194112722117614	0.796344366541062	0.975677813242911	-2.15668136422438	Female-biased
FBgn0000394	-0.00769911735872748	0.948464256252543	0.999491409568079	-0.0817936185338187	0.411735611885627	0.972105782995872	-0.0749823413368679	0.565355958113873	0.935355328685537	0.604143636915347	Male-biased
FBgn0000395	0.0764168190882532	0.52077732966608	0.999491409568079	0.00921783309389929	0.913128048612883	0.992954643684531	-0.0676770898656436	0.55683713874014	0.934427473057557	1.54638954409529	Male-biased
FBgn0000404	0.166847989040117	0.230962790780382	0.999491409568079	0.156710834707259	0.244454100283498	0.923787552904084	-0.0113861447447176	0.907999416910277	0.989151162458795	-4.98349644167715	Female-biased
FBgn0000405	0.118459706214354	0.404957653681987	0.999491409568079	0.180475920105241	0.198052931937071	0.907473431877127	0.0608610057744276	0.456093547981607	0.92095683677687	-5.07576193912675	Female-biased
FBgn0000406	-0.088374933635984	0.201107004957128	0.999491409568079	-0.0649479203506772	0.390311646761714	0.971848062393987	0.0225847347653398	0.72084680931102	0.967744451038306	1.86975828016295	Male-biased
FBgn0000411	0.162770817061069	0.133427407042237	0.999491409568079	0.14767303704658	0.092051359305728	0.76153857702009	-0.0171589030764358	0.872150530504932	0.984008309714874	3.18662849758402	Male-biased
FBgn0000412	0.0103635462630528	0.825794025217501	0.999491409568079	0.0604722025208844	0.144411646262705	0.855720620374726	0.0490508941507069	0.263748030224369	0.898919002002081	-1.68144127898019	Female-biased
FBgn0000414	0.0317541749848211	0.745247324052147	0.999491409568079	-0.142541869105984	0.0270100863419612	0.48201700339773	-0.175602991156798	0.0413863576428866	0.670293448384192	-0.332718782487498	Unbiased
FBgn0000416	0.00178512555110668	0.963294352606925	0.999491409568079	-0.0375205857930679	0.229220956113551	0.923347486232214	-0.0402306242170889	0.333150375534873	0.916563509689188	0.542136990187986	Male-biased
FBgn0000422	-0.170961484516744	0.136562040955134	0.999491409568079	-0.253856053660412	0.0118850127565865	0.310620559206011	-0.08403678439796	0.512507962171968	0.930989712693264	2.50816163344443	Male-biased
FBgn0000426	-0.0690577756539326	0.64546065873165	0.999491409568079	0.0222680088167035	0.875470414551353	0.992199829458945	0.0897847896987967	0.50987511548637	0.930989712693264	-2.32772980145115	Female-biased
FBgn0000447	-0.0361916000072001	0.588202542033751	0.999491409568079	0.0074427977792327	0.844974036160945	0.991446860152515	0.0431299733487114	0.505885507776805	0.930911024185154	0.913920705553293	Male-biased
FBgn0000451	0.0475236220917898	0.746434266545248	0.999491409568079	-0.0354625188480728	0.775070461300904	0.991446860152515	-0.0849737084808416	0.579560649086532	0.938165174570132	2.5720542252411	Male-biased
FBgn0000454	-0.068011461430552	0.193915330983189	0.999491409568079	0.018850501249095	0.81256961027798	0.991446860152515	0.0857997926524291	0.291586897350826	0.903749917276094	-1.21061762215633	Female-biased
FBgn0000455	-0.0101804753139606	0.881354780183546	0.999491409568079	-0.032268147480835	0.523022239123839	0.980353454747421	-0.0236910026076021	0.718170114497819	0.967150462439371	0.405313950733581	Unbiased
FBgn0000459	0.213810303195553	0.0598744264968734	0.999491409568079	-0.0190516451284335	0.853114562464145	0.991446860152515	-0.233528100645301	0.0744122504672821	0.772139255426167	1.9140074461177	Male-biased
FBgn0000463	-0.0637487330921728	0.465882717154191	0.999491409568079	0.0310665825218748	0.73063408218629	0.991446860152515	0.0932826941439276	0.34560605853282	0.916563509689188	-3.16091240015844	Female-biased
FBgn0000464	0.151899395155498	0.4130522986815	0.999491409568079	-0.0233753228864546	0.892927161308267	0.992567936003601	-0.177678797901221	0.221320600379943	0.876518623111466	0.14174798163023	Unbiased
FBgn0000473	-0.208754125129275	0.494187086873638	0.999491409568079	-0.796092685163671	0.00262832939652991	0.135347826932322	-0.588654530599557	0.0143899655643387	0.468568055188705	2.25775499464359	Male-biased
FBgn0000477	0.106721194905318	0.297200166547859	0.999491409568079	0.216244490026172	0.147201677216381	0.858829564671475	0.109296960263652	0.475784630737596	0.927166288394723	1.91121029597755	Male-biased
FBgn0000479	0.056432023244024	0.34679963529585	0.999491409568079	-0.0181661257671618	0.743432320341499	0.991446860152515	-0.0755766464692212	0.138181279920557	0.839578536806585	0.793496361479702	Male-biased
FBgn0000482	0.00715852084177957	0.928972730031154	0.999491409568079	-0.110577824930616	0.0693148321127351	0.694052672446577	-0.118045257680504	0.125667919203143	0.839211305962176	-0.672874838740909	Female-biased
FBgn0000489	-0.145856220136417	0.0341064149614002	0.999491409568079	-0.121672019940072	0.0662173913865628	0.684885070230551	0.0231330207888849	0.630321814913058	0.952117328678332	2.67197280863183	Male-biased
FBgn0000490	0.0952718926812069	0.373071195408543	0.999491409568079	-0.0861103784257614	0.396098844532043	0.971848062393987	-0.182095840488779	0.120432593330491	0.839211305962176	1.92130442735385	Male-biased
FBgn0000492	0.0294248274544521	0.93459180010654	0.999491409568079	0.0385674498340637	0.914827533755233	0.993383537572237	0.00837313829828446	0.982065313125771	0.998064754673768	2.44793985760302	Male-biased
FBgn0000499	-0.0189112996910711	0.752378758788686	0.999491409568079	0.00937210513640411	0.852499021363998	0.991446860152515	0.0275251295758429	0.645753480498952	0.955155764894645	-0.523294723137676	Female-biased
FBgn0000504	-0.0984603946350079	0.455145566471869	0.999491409568079	-0.240594636169677	0.0517745139728204	0.620878983539923	-0.142917852088004	0.143005595311492	0.842235924197322	2.6986846310868	Male-biased
FBgn0000520	0.0945439879117016	0.342429745668812	0.999491409568079	0.129209236384429	0.183196260108712	0.897012147099586	0.0333207367242501	0.745027566710919	0.970279823521283	-1.99946280944856	Female-biased
FBgn0000524	0.225039028608359	0.0237812164507946	0.999491409568079	0.103567235901596	0.166223137562125	0.872672258362333	-0.124864704028404	0.229440288154117	0.882803668105183	-3.15847618974102	Female-biased
FBgn0000527	0.04525064052754	0.672305598531093	0.999491409568079	-0.0395179094227694	0.615595252442078	0.99004930682873	-0.0858069733812935	0.368326308582557	0.916563509689188	2.92806793371863	Male-biased
FBgn0000533	0.0133727084522575	0.905536290350204	0.999491409568079	-0.0524329096026529	0.518423945048235	0.980353454747421	-0.0675784239993649	0.532672444425754	0.931299536694795	-1.77197215396398	Female-biased
FBgn0000535	0.0858107315655575	0.464565719089147	0.999491409568079	-0.0641153076463228	0.560993066969395	0.982658796158525	-0.151327988331303	0.204611206390077	0.870977515977477	2.91535648651725	Male-biased
FBgn0000536	0.0140358043342228	0.848967691834694	0.999491409568079	-0.0245597199627892	0.560044425121041	0.982658796158525	-0.0398394583546898	0.576970801872296	0.936941313577238	0.322821657348814	Unbiased
FBgn0000541	0.106230232307348	0.187141078319582	0.999491409568079	0.0243396577049706	0.491839402379357	0.980353454747421	-0.0828615850675788	0.29906139876127	0.907494082126691	-1.61408991570751	Female-biased
FBgn0000542	0.056205484527172	0.68222402292161	0.999491409568079	-0.171078186113373	0.091767157169008	0.760231160148365	-0.227143895291997	0.0758357803458928	0.778021303937128	0.877271490362163	Male-biased
FBgn0000543	0.0100342439279016	0.899029881628421	0.999491409568079	-0.0917937978123584	0.207775916994946	0.915804061129248	-0.103044298878518	0.1610843546529	0.848688660144828	-0.916625466455605	Female-biased
FBgn0000546	0.0613291243645586	0.515682129588677	0.999491409568079	-0.0123194217310242	0.863458433971859	0.991649986573281	-0.0750085889252993	0.373891588602553	0.916563509689188	-1.52915529086647	Female-biased
FBgn0000547	0.126393765363938	0.225436617974344	0.999491409568079	0.00702190501995296	0.900616830016926	0.992567936003601	-0.121234371143903	0.249222898383517	0.891504620085353	-1.19165811591027	Female-biased
FBgn0000557	0.0706740484663712	0.296644346363848	0.999491409568079	0.00498019638276564	0.93497000190077	0.993998162048593	-0.0666672918889071	0.299499248969025	0.908368883202684	2.57348103158787	Male-biased
FBgn0000559	0.0259180826324365	0.644930624471197	0.999491409568079	-0.00934234465854428	0.738249764219382	0.991446860152515	-0.0362034853480783	0.514870497765376	0.930989712693264	-0.428784303092966	Unbiased
