geneID	Gonad.Specificity.Index
FBgn0001179	0.15921116566764
FBgn0001180	0.0474446459905034
FBgn0001185	0.0370290119537728
FBgn0001186	0.0733362131782573
FBgn0001187	0.0083122612035038
FBgn0001189	0.0603989462923686
FBgn0001197	0.265919132935185
FBgn0001202	0.0622709239166336
FBgn0001206	0.208742529998894
FBgn0001208	0.0546852766931237
FBgn0001215	0.378340684148286
FBgn0001216	0.809812221393589
FBgn0001217	0.963970528198314
FBgn0001218	0.081793423248424
FBgn0001220	0.270517675609735
FBgn0001222	0.0758978398414936
FBgn0001223	0.364702745080132
FBgn0001224	0.693205622659491
FBgn0001225	0.471926189356381
FBgn0001226	0.846328668546074
FBgn0001227	0.237923241743529
FBgn0001228	0.474463536220951
FBgn0001229	0.105295100545658
FBgn0001230	0.566611697173764
FBgn0001233	0.164853595919284
FBgn0001234	0.0220641518146742
FBgn0001235	0.00190484778186456
FBgn0001247	0.121526443263797
FBgn0001248	0.0449872748082576
FBgn0001250	0.0341343536873544
FBgn0001253	0.0142289264851083
FBgn0001254	0.0271881070565849
FBgn0001255	0.0747471728352936
FBgn0001256	0.0639448770631873
FBgn0001257	0.0973784955616063
FBgn0001258	0.134372973225881
FBgn0001259	0.0353521751343277
FBgn0001263	0.000252220913352104
FBgn0001269	0.782820389893432
FBgn0001276	0.0101749311307764
FBgn0001280	0.769058476010906
FBgn0001281	0.976785403340806
FBgn0001285	0.00065046196964745
FBgn0001291	0.261443338217068
FBgn0001296	0.0105109983300028
FBgn0001297	0.0442421012969753
FBgn0001301	0.095862181847616
FBgn0001308	0.0462053828914441
FBgn0001311	0.724272465545606
FBgn0001313	0.980570504156574
FBgn0001316	0.0517973329619559
FBgn0001319	0.011880456367091
FBgn0001320	0.0106718764686967
FBgn0001321	0.110476729909509
FBgn0001323	0.00253056034718644
FBgn0001324	0.205723380839668
FBgn0001325	0.0785514882619522
FBgn0001330	0.0812940050290973
FBgn0001341	0.119865962898773
FBgn0001404	0.0361511156841168
FBgn0001491	0.313447935472704
FBgn0001565	0.0217692177966482
FBgn0001612	0.132652066954487
FBgn0001624	0.0286040936519431
FBgn0001941	0.049958544892262
FBgn0001942	0.0598168016830716
FBgn0001961	0.167870316143859
FBgn0001965	0.0721374065372227
FBgn0001967	0.830991666598739
FBgn0001970	0.181021063774538
FBgn0001974	0.296285600603466
FBgn0001977	0.106634231124967
FBgn0001978	0.304440680903343
FBgn0001981	0.137948961438287
FBgn0001983	0.684624338184444
FBgn0001986	0.245418394271979
FBgn0001987	0.0493101069700793
FBgn0001989	0.0651023590387911
FBgn0001990	0.0994652275872296
FBgn0001991	0.0142841983964361
FBgn0001992	0.108195220600529
FBgn0001994	0.0513084603220081
FBgn0001995	0.0518485058863951
FBgn0002021	0.225462125464358
FBgn0002022	0.103979127970424
FBgn0002023	0.179647498393157
FBgn0002031	0.215919082223108
FBgn0002036	0.521142908703067
FBgn0002044	0.0702119701909495
FBgn0002069	0.0330101213822396
FBgn0002121	0.0495613907265319
FBgn0002174	0.49519169165103
FBgn0002183	0.201502140362402
FBgn0002283	0.225152900507522
FBgn0002284	0.253410236037871
FBgn0002306	0.109990667325703
FBgn0002354	0.1974799394996
FBgn0002413	0.0903304158696153
FBgn0002431	0.181946682076401
FBgn0002440	0.0656909672250671
FBgn0002441	0.166286644982169
FBgn0002466	0.814201249822261
FBgn0002521	0.165770160858934
FBgn0002522	0.296273045891985
FBgn0002524	0.0429757107615059
FBgn0002525	0.390837716964025
FBgn0002526	0.133594292471858
FBgn0002531	0.0360690164815861
FBgn0002533	0.120194523961094
FBgn0002534	0.0783376756929087
FBgn0002535	0.0600185603646886
FBgn0002542	0.626616434524985
FBgn0002543	0.133939176343072
FBgn0002552	0.105172564658127
FBgn0002561	1
FBgn0002562	0.0220888170492413
FBgn0002563	0.00296358391506197
FBgn0002564	0.172289282471603
FBgn0002565	0.00409506138526261
FBgn0002566	0.0986113858676936
FBgn0002567	0.0910806973150762
FBgn0002569	0.00114552957015633
FBgn0002570	0.000302768714889894
FBgn0002571	0.000901926032567178
FBgn0002573	0.113850653524536
FBgn0002576	0.00491352338202432
FBgn0002577	0.0464617061991425
FBgn0002578	0.000214328807899912
FBgn0002579	0.033806169911265
FBgn0002590	0.035052533622002
FBgn0002592	0.0146835698845484
FBgn0002593	0.0371072965203342
FBgn0002607	0.0306349349617178
FBgn0002609	0.0335458669748354
FBgn0002622	0.0334763539874893
FBgn0002626	0.032282371855108
FBgn0002629	0
FBgn0002631	0
FBgn0002632	0
FBgn0002633	0
FBgn0002638	0.330138176260382
FBgn0002641	0.0298418731118314
FBgn0002643	0.0702813356664768
FBgn0002645	0.169460077739349
FBgn0002673	0.859490022738239
FBgn0002707	0.101285214544042
FBgn0002709	0.904574168439798
FBgn0002715	0.826283485774402
FBgn0002716	0.0459592792192941
FBgn0002719	0.100877140297651
FBgn0002723	0.0348998962559565
FBgn0002732	0
FBgn0002733	0.0145937562589867
FBgn0002734	0.151854240794
FBgn0002735	0
FBgn0002736	0.0933942830536041
FBgn0002772	0.0277673809513108
FBgn0002773	0.0204685905005702
FBgn0002774	0.114877323536487
FBgn0002775	0.180258290261564
FBgn0002778	0.0231279477501719
FBgn0002780	0.0709754713430913
FBgn0002781	0.0465680232262146
FBgn0002783	0.0686385461085919
FBgn0002787	0.198999449412545
FBgn0002789	0.0163992858753965
FBgn0002791	0.447173432137612
FBgn0002838	0.989488370059905
FBgn0002842	0.830443223001906
FBgn0002855	0.649466496318395
FBgn0002856	0.753799871284348
FBgn0002862	0.988280808545956
FBgn0002863	0.777566054309751
FBgn0002865	0.986522973580398
FBgn0002868	0.0614205233411001
FBgn0002869	0.0199626935276001
FBgn0002872	0.450693167752653
FBgn0002873	0.947234956078513
FBgn0002878	0.23100121427703
FBgn0002887	0.287950264754221
FBgn0002891	0.116617545714941
FBgn0002899	0.396066359121981
FBgn0002901	0.444058038833086
FBgn0002905	0.349348843744321
FBgn0002906	0.527148001438434
FBgn0002909	0.284667245456514
FBgn0002914	0.191408359083332
FBgn0002917	0.0153403897246816
FBgn0002921	0.0109583995998144
FBgn0002922	0.021654120003642
FBgn0002924	0.587090972519797
FBgn0002926	0.411704886190463
FBgn0002930	0.0397052380450901
FBgn0002931	0.155039422866278
FBgn0002932	0.151189427010059
FBgn0002933	0
FBgn0002936	0.00312249217294239
FBgn0002937	0.0014236668629899
FBgn0002938	0.000313767868011046
FBgn0002939	0.00367529268066602
FBgn0002940	5.17441051899286e-05
FBgn0002941	0
FBgn0002945	0.0357550177605193
FBgn0002948	0.0315064686031518
FBgn0002962	0.577559813410153
FBgn0002973	0.0613120460696339
FBgn0002985	0.0118570056842589
FBgn0002989	0.179337921104795
FBgn0003002	0.0111706413303966
FBgn0003008	0.177328398617962
FBgn0003009	0.98276568155103
FBgn0003011	0.01388897693881
FBgn0003015	0.0786270801359932
FBgn0003016	0.0827098421549415
FBgn0003023	0.35970099698778
FBgn0003028	0.00852117018433198
FBgn0003034	0.83010463868113
FBgn0003041	0.139658082594519
FBgn0003042	0.0376950795121447
FBgn0003044	0.20480570238622
FBgn0003046	0.0253541806447451
FBgn0003048	0.105362712870941
FBgn0003053	0.0729960365910959
FBgn0003060	0.176200551591638
FBgn0003062	0.333805891617105
FBgn0003065	0.0757749753666645
FBgn0003067	0.027073358123572
FBgn0003068	0.0182002947459807
FBgn0003071	0.260340130234479
FBgn0003074	0.0828240964187471
FBgn0003076	0.0107822456137195
FBgn0003079	0.0462123571868234
FBgn0003082	0.0762116612970133
FBgn0003086	0
FBgn0003087	0.854407296115813
FBgn0003089	0.389187036911297
FBgn0003090	0.647007993391838
FBgn0003091	0.0871476154742429
FBgn0003093	0.0140867866928587
FBgn0003114	0.722486644835236
FBgn0003116	0.123907362558356
FBgn0003117	0.0535323507052472
FBgn0003118	0.0101782715152437
FBgn0003124	0.94737046804385
FBgn0003129	0.0676423423427973
FBgn0003130	0.0607110236164623
FBgn0003132	0.977108764533942
FBgn0003134	0.0591261430917226
FBgn0003137	0.105347443685836
FBgn0003139	0.0313624825661969
FBgn0003140	0.984529669509171
FBgn0003141	0.0457040376329924
FBgn0003145	0.791185192372735
FBgn0003149	0.0378998294436843
FBgn0003159	0.295713559644628
FBgn0003162	0.0013214021120928
FBgn0003165	0.0344665256168274
FBgn0003169	0.0360428658281956
FBgn0003174	0.190061975324428
FBgn0003175	0.0179269221927901
FBgn0003187	0.682141567016312
FBgn0003189	0.214246532307481
FBgn0003204	0.0128248738965637
FBgn0003205	0.0686702291010609
FBgn0003206	0.0773559889685357
FBgn0003209	0.0279132594739402
FBgn0003210	0.0866076145594652
FBgn0003218	0.0568169314338438
FBgn0003227	0.0491092854981296
FBgn0003231	0.0604966903082747
FBgn0003248	0.00651031596812424
FBgn0003249	0.000108826592437554
FBgn0003250	0.00324998918277492
FBgn0003254	0.849777914527192
FBgn0003255	0.0759743812918321
FBgn0003256	0.0431681558875471
FBgn0003257	0.0587762370673098
FBgn0003261	0.0472339433168317
FBgn0003267	0.161986036533191
FBgn0003268	0.411969184870249
FBgn0003270	0.615426592315029
FBgn0003274	0.0515950385603463
FBgn0003275	0.405941808844744
FBgn0003277	0.0544490221879518
FBgn0003278	0.0946735255664214
FBgn0003279	0.0250960522949893
FBgn0003285	0.00896945553195144
FBgn0003292	0.0656699830485279
FBgn0003295	0.00950944071361836
FBgn0003300	0.0320242690205216
FBgn0003301	0.0120192523218295
FBgn0003302	0.654559197339634
FBgn0003308	0.0183899347732187
FBgn0003310	0.14896642872329
FBgn0003312	0.262356695615132
FBgn0003313	0.855925108916701
FBgn0003317	0.125497538702021
FBgn0003319	0.0369602004147059
FBgn0003321	0.201714475527647
FBgn0003326	0.00161584352294017
FBgn0003328	0.113699555137712
FBgn0003330	0.114581563602478
FBgn0003334	0.0855739924567608
FBgn0003339	0.00548632370434587
FBgn0003345	0.0944173087225418
FBgn0003346	0.570992673277893
FBgn0003353	0.0477846578789129
FBgn0003356	0.000194568417134162
FBgn0003357	0.000285584743643117
FBgn0003358	6.48706454186097e-05
FBgn0003360	0.00960247570298844
FBgn0003366	0.0646999989181075
FBgn0003371	0.115812941498859
FBgn0003372	0
FBgn0003373	0.0494965001685837
FBgn0003374	0.110278743035515
FBgn0003375	0
FBgn0003377	0
FBgn0003378	0.200198476192714
FBgn0003380	0.00398531918825139
FBgn0003382	0.740635335380801
FBgn0003386	0.0518788610063972
FBgn0003388	0.577618821737036
FBgn0003390	0.0158319553207672
FBgn0003391	0.0857983408974185
FBgn0003392	0.138145969808037
FBgn0003396	0.0393618395383928
FBgn0003401	0.662361245213001
FBgn0003410	0.36246391276819
FBgn0003411	0.730791853549882
FBgn0003415	0.0950020693258643
FBgn0003416	0.0469563607517808
FBgn0003423	0.107044242396182
FBgn0003429	0.00442655030477518
FBgn0003430	0.0110793676325551
FBgn0003435	0.88248029144815
FBgn0003444	0.0676115795570133
FBgn0003447	0.0599150876706083
FBgn0003448	0
FBgn0003449	0.124022526805398
FBgn0003450	0.00887274860113947
FBgn0003459	0.26638849869355
FBgn0003460	0.127802339259817
FBgn0003462	0.0320596804440543
FBgn0003463	0.0296257796238392
FBgn0003464	0.0459854188596975
FBgn0003475	0.301826109233094
FBgn0003479	0.202895820215948
FBgn0003480	0.209348191609997
FBgn0003482	0.200577356124542
FBgn0003483	0.714175509906796
FBgn0003486	0.0655253012893002
FBgn0003495	0.0656161814085851
FBgn0003499	0.0127365174099915
FBgn0003502	0.123286467136836
FBgn0003507	0.139907740510512
FBgn0003510	0.136259118654654
FBgn0003511	0.112476851604351
FBgn0003512	0.133886710244716
FBgn0003513	0.270958676883719
FBgn0003514	0.0931617335080864
FBgn0003515	0.00202013903135968
FBgn0003517	0.0294968212732352
FBgn0003520	0.0649645084394398
FBgn0003525	0.182096347431704
FBgn0003527	0.96088348338989
FBgn0003545	0.964146904585175
FBgn0003557	0.0288887259562133
FBgn0003559	0.0575603825555599
FBgn0003567	0.136140038505344
FBgn0003575	0.0469224300866167
FBgn0003598	0.12408116280979
FBgn0003607	0.147404430741611
FBgn0003612	0.289574788841473
FBgn0003638	0.0320741630856768
FBgn0003651	0.0403669984845469
FBgn0003654	0.0504426201345337
FBgn0003655	0.242609767384755
FBgn0003656	0.318252390096329
FBgn0003660	0.120878060917588
FBgn0003676	0.110491181101109
FBgn0003683	0
FBgn0003687	0.04882915192602
FBgn0003701	0.756484831522716
FBgn0003710	0.405293382070713
FBgn0003714	0.0575568386576007
FBgn0003716	0.0406483422331926
FBgn0003719	0.0243101352629955
FBgn0003720	0.844754744278393
FBgn0003721	0.0285807178589696
FBgn0003731	0.0110181544878164
FBgn0003733	0.460864937739919
FBgn0003741	0.0962389217869164
FBgn0003742	0.370276498806243
FBgn0003744	0.0858036829806898
FBgn0003747	0
FBgn0003748	0.165467245496417
FBgn0003751	0.0433453710236707
FBgn0003861	0.000189881673964047
FBgn0003862	0.0456276980547547
FBgn0003863	0.000176071139158482
FBgn0003865	0
FBgn0003866	0.0659317651187869
FBgn0003867	0.00325989570707218
FBgn0003870	0.0581180733473727
FBgn0003882	0.0777767684346991
FBgn0003884	0.334140710930705
FBgn0003885	0.430917040160883
FBgn0003886	0.982041164041078
FBgn0003888	0.407499012078544
FBgn0003889	0.984125950426365
FBgn0003890	0.00990352353472003
FBgn0003891	0.0741359882091341
FBgn0003892	0.0960222149519844
FBgn0003896	0.00829887984454331
FBgn0003900	0.55460831803142
FBgn0003916	0.0472980761421896
FBgn0003920	0.258722233148357
FBgn0003922	0.0661034498812428
FBgn0003923	0.0853267872904159
FBgn0003926	1
FBgn0003930	0.0305828637605085
FBgn0003931	0.197369568102675
FBgn0003934	0.458275561142265
FBgn0003935	0.844282861238804
FBgn0003936	1
FBgn0003938	0.158881731820153
FBgn0003941	0.0319043480682342
FBgn0003942	0.0468834157017175
FBgn0003943	0.489325302147427
FBgn0003944	0.17794038494262
FBgn0003950	0.893810909499892
FBgn0003961	0.00319579169333347
FBgn0003963	0.0974236769967805
FBgn0003964	0.0282495097552388
FBgn0003965	0.0214879980643402
FBgn0003969	0.0659486502307087
FBgn0003975	0.00706448381422956
FBgn0003977	0.0804124770900565
FBgn0003978	0.181110959062687
FBgn0003979	0.200337617628567
FBgn0003980	0.245617394936154
FBgn0003983	0.240910282049121
FBgn0003984	0.0379128652743002
FBgn0003996	0.0152202618999187
FBgn0003997	0.109721119450681
FBgn0004003	0.19350837738982
FBgn0004034	0.108156949225022
FBgn0004045	0.114469507188816
FBgn0004047	0.0672178492960859
FBgn0004049	0.117790921753691
FBgn0004050	0.149268371989543
FBgn0004052	0.966305323161241
FBgn0004053	0.605557119772794
FBgn0004055	0.0443919649568317
FBgn0004057	0.0644005011585149
FBgn0004066	0.0816189437097622
FBgn0004087	0.0169597345965808
FBgn0004101	0.0449055548472036
FBgn0004102	0.0754605335292446
FBgn0004103	0.0622709670058686
FBgn0004106	0.715562186613431
FBgn0004107	0.166111471196379
FBgn0004108	0.0340859603503
FBgn0004110	0.459135351324592
FBgn0004117	0.029413350958303
FBgn0004118	0.0123163819052219
FBgn0004132	0.0403729894080919
FBgn0004133	0.102755430891985
FBgn0004143	0.0566176751496761
FBgn0004167	0.014557434784524
FBgn0004168	0.00233853746121747
FBgn0004169	0.0268488194053184
FBgn0004170	0
FBgn0004171	0.987409169980764
FBgn0004172	0.984095447344507
FBgn0004173	0.992287208167673
FBgn0004174	0.985286203508446
FBgn0004175	0.989516251448193
FBgn0004177	0.0650485281665413
FBgn0004179	0.0621190687482244
FBgn0004181	0.159292238609363
FBgn0004183	0.0790043752719538
FBgn0004185	0.10906768606655
FBgn0004186	0.00556422596606474
FBgn0004187	0.549497541101608
FBgn0004188	0.165449955667775
FBgn0004189	0.392549155837819
FBgn0004190	0.170915698444319
FBgn0004191	0.0663369439892656
FBgn0004192	0.00946785581801888
FBgn0004197	0.112702871454474
FBgn0004198	0.018147704857818
FBgn0004227	0.077907907519159
FBgn0004228	0.0728341738817815
FBgn0004237	0.301218966779215
FBgn0004240	0.0470284738904176
FBgn0004242	0.000435696572116891
FBgn0004244	0.00390112567193148
FBgn0004359	0.0470117525932397
FBgn0004360	0.909933290836795
FBgn0004362	0.142120270932985
FBgn0004363	0.0553057277101106
FBgn0004364	0.0460087930753734
FBgn0004367	0.158796543272491
FBgn0004368	0.0567961193675835
FBgn0004369	0.0224764397958052
FBgn0004370	0.117515760919857
FBgn0004372	0.982283583300489
FBgn0004373	0.128762296324923
FBgn0004374	0.613768206449884
FBgn0004378	0.488883043394459
FBgn0004379	0.860632489611472
FBgn0004380	0.0390863700642502
FBgn0004381	0.0299549125305938
FBgn0004387	0.0770783480101128
FBgn0004389	0.00529142792498059
FBgn0004390	0.0294678654426352
FBgn0004391	0.270310771418001
FBgn0004394	0.00329020409033257
FBgn0004395	0.0265433135888449
FBgn0004396	0.107475588394602
FBgn0004397	0.0435244542480566
FBgn0004400	0.604255527826951
FBgn0004401	0.0945876050475761
FBgn0004403	0.0318803780507836
FBgn0004404	0.0404306388876401
FBgn0004406	0.229013602859053
FBgn0004407	0.127258034391161
FBgn0004414	0.7685706244412
FBgn0004419	0.211303640188852
FBgn0004425	0.022157746877382
FBgn0004426	0.0178871341408903
FBgn0004427	0.000582782192023899
FBgn0004428	0.18286323600343
FBgn0004429	7.13779361725531e-05
FBgn0004430	0
FBgn0004431	0.0024898810505547
FBgn0004432	0.0282795414215011
FBgn0004435	0.0324750659097422
FBgn0004436	0.13764498452826
FBgn0004449	0.0926879095325799
FBgn0004456	0.034287561095091
FBgn0004463	0.0815961722015315
FBgn0004465	0.0486519400308733
FBgn0004507	0.0249286999024968
FBgn0004509	0.054720900704722
FBgn0004510	0.272226141849822
FBgn0004511	0
FBgn0004512	0.00668055473300387
FBgn0004513	0.00555589359728061
FBgn0004514	0.0110605727257583
FBgn0004516	0.00147327035527653
FBgn0004552	0.00273277127742294
FBgn0004554	0.0270789080245594
FBgn0004556	0.21219764492202
FBgn0004567	0
FBgn0004569	0.0237995535187462
FBgn0004573	0.0107097066085539
FBgn0004574	0.0379249011149301
FBgn0004575	0.000886103304175895
FBgn0004577	0.209863674203866
FBgn0004580	0.0111180094395578
FBgn0004581	0.949813830501486
FBgn0004583	0.0386885225597586
FBgn0004584	0.206758317610181
FBgn0004587	0.0716753282451144
FBgn0004588	0.180943406723934
FBgn0004589	0.942529578262019
FBgn0004590	0.150663237179162
FBgn0004591	0
FBgn0004592	0.156695638681987
FBgn0004593	1
FBgn0004594	0
FBgn0004595	0.00537176018292219
FBgn0004597	0.2701946279317
FBgn0004598	0.0210020790447122
FBgn0004606	0.175556411234663
FBgn0004607	0.00431759767954089
FBgn0004611	0.0113992783103929
FBgn0004618	0.00182298630212936
FBgn0004619	0.0482065298858578
FBgn0004620	0.129773642400868
FBgn0004622	0.0301905216301333
FBgn0004623	3.37760424889973e-05
FBgn0004629	0.012505131267489
FBgn0004635	0.0122612361207779
FBgn0004636	0.0625006398594975
FBgn0004638	0.10799556114153
FBgn0004643	0.0572600835621508
FBgn0004644	0.105762400148151
FBgn0004646	0.0226716536116494
FBgn0004647	0.0550002703488244
FBgn0004648	0.0355288172755208
FBgn0004649	0.152367038984968
FBgn0004650	0.825379929461839
