geneID	Gonad.Specificity.Index
FBgn0000533	0.166642411774108
FBgn0000535	0.00432557516579931
FBgn0000536	0.0598862192414808
FBgn0000541	0.465188993586639
FBgn0000542	0.0498037682687912
FBgn0000543	0.195509952742629
FBgn0000546	0.212223726431674
FBgn0000547	0.300277968364791
FBgn0000551	0
FBgn0000552	0
FBgn0000557	0.000586974741319468
FBgn0000559	0.164091150608433
FBgn0000560	0.0122526044324607
FBgn0000562	0.134034991603363
FBgn0000564	0
FBgn0000565	0.0446594410751128
FBgn0000566	0.206916246549731
FBgn0000567	0.044588488075303
FBgn0000568	0.124952783506228
FBgn0000575	0.0564927391724094
FBgn0000576	0
FBgn0000577	0
FBgn0000578	0.30803073731893
FBgn0000579	0.0962536771070411
FBgn0000581	0.3273137003686
FBgn0000588	0.536677084077263
FBgn0000591	0
FBgn0000592	0.000122818256252078
FBgn0000594	0.0236005232854573
FBgn0000606	0
FBgn0000611	0.130456228086268
FBgn0000615	0.822641595786028
FBgn0000617	0.299542223570377
FBgn0000618	0.303819460719027
FBgn0000625	0
FBgn0000629	0.265542586821611
FBgn0000633	0.00360734392453712
FBgn0000635	0.036659466054591
FBgn0000636	0.0698096984812597
FBgn0000639	0
FBgn0000640	0
FBgn0000644	0.459749035815619
FBgn0000658	0.0420599853018221
FBgn0000659	0.000250803680416602
FBgn0000662	0.213315784007926
FBgn0000667	0.194859432774422
FBgn0000709	0.28558998478264
FBgn0000711	0.0743836828175601
FBgn0000715	0
FBgn0000719	0.191048059300909
FBgn0000721	0.165070956659477
FBgn0000723	0.00870614255216947
FBgn0000808	0.71803296328188
FBgn0000810	0.342601990045967
FBgn0000826	0.824994675343132
FBgn0000927	0.814500973925861
FBgn0000928	0.737469414023048
FBgn0000964	0.624629745686917
FBgn0000996	0.698049437620324
FBgn0001075	0.00823005284439867
FBgn0001077	0
FBgn0001078	0.334018994304136
FBgn0001079	0.314437887669169
FBgn0001083	0.011467317927012
FBgn0001084	0.312209304182569
FBgn0001085	0.371920441739978
FBgn0001086	0.757839803733303
FBgn0001087	0.284480253940472
FBgn0001089	0.00503708337717132
FBgn0001090	0.0056202790185856
FBgn0001091	0.0965559833600484
FBgn0001092	0.157705283046597
FBgn0001098	0.0470826181039716
FBgn0001099	0.343725785307056
FBgn0001104	0.339766015005099
FBgn0001105	0.150385155696117
FBgn0001108	0.195588183804988
FBgn0001112	0.00383693060429968
FBgn0001114	0.000633564901314215
FBgn0001120	0.891220301571555
FBgn0001122	0.0739447558805168
FBgn0001123	0.0181452369651347
FBgn0001124	0.058293897522563
FBgn0001125	0.126481380284071
FBgn0001128	0.0525920965722261
FBgn0001133	0.192282331864966
FBgn0001134	0.00916828382395509
FBgn0001137	0.235163396337435
FBgn0001138	0
FBgn0001139	0.296271132953867
FBgn0001142	0.148941179203833
FBgn0001145	0.00103090263859926
FBgn0001147	0.0724104092637338
FBgn0001148	0
FBgn0001149	0.204721407674068
FBgn0001150	0.0832174997393214
FBgn0001168	0.024428258617283
FBgn0001169	0.40003075867933
FBgn0001170	0
FBgn0001174	0.576180915413777
FBgn0001179	0.271022576147942
FBgn0001180	0.770932586527875
FBgn0001185	0.169079495601484
FBgn0001186	0.03874608971936
FBgn0001187	0.0016587508982561
FBgn0001189	0.105593670260608
FBgn0001197	0.564849213947425
FBgn0001202	0.125787892892463
FBgn0001206	0.509203503378805
FBgn0001208	0.00181219040880035
FBgn0001215	0.308000206362528
FBgn0001216	0.00188508137919688
FBgn0001217	0.0650950413143372
FBgn0001218	0.130600982976614
FBgn0001220	0.177959203504689
FBgn0001222	0.252025774325202
FBgn0001223	0.113774867490698
FBgn0001224	0.0384417640243788
FBgn0001225	0.686124463501532
FBgn0001226	0.785459455312608
FBgn0001227	0.0781630596552473
FBgn0001228	0.050776424071567
FBgn0001229	0
FBgn0001230	0.00660584443616613
FBgn0001233	0.283037750984638
FBgn0001234	0.0362233776473369
FBgn0001235	0.000599723172716318
FBgn0001247	0.125131459983025
FBgn0001248	0.0568135721974231
FBgn0001250	0.00817066278100945
FBgn0001253	0
FBgn0001254	0.0206963414616612
FBgn0001255	0.092904249402256
FBgn0001256	0
FBgn0001257	0.223807206965682
FBgn0001258	0.000920203741778578
FBgn0001259	0.0457862949596601
FBgn0001263	0.000729015532176693
FBgn0001269	0
FBgn0001276	0.277375223754591
FBgn0001280	0.345072348328847
FBgn0001281	0.426746597191319
FBgn0001285	0
FBgn0001291	0.116509523452091
FBgn0001296	0.123367826658116
FBgn0001297	0.0381667239127771
FBgn0001301	0.190751977734787
FBgn0001308	0.145901902375078
FBgn0001311	0.050382486761011
FBgn0001316	0.24903266057912
FBgn0001319	0.00280311472696033
FBgn0001320	0.000983823251121929
FBgn0001321	0.00806127685257466
FBgn0001323	0.00123596878879542
FBgn0001324	0.194074277858498
FBgn0001325	0.0177533513055411
FBgn0001330	0.466083826264637
FBgn0001341	0.449742283160954
FBgn0001404	0.137258750292908
FBgn0001491	0.247229344070212
FBgn0001565	0.180030529579293
FBgn0001612	0.385496795412709
FBgn0001624	0.136088476036946
FBgn0001941	0.134753349285333
FBgn0001942	0.116604764896116
FBgn0001961	0.105490182284117
FBgn0001965	0.196130327101401
FBgn0001967	0.028610151773155
FBgn0001970	0.223300293803984
FBgn0001974	0.342535405181384
FBgn0001977	0.0939712244751713
FBgn0001978	0.298615920048577
FBgn0001981	0.00173336859923074
FBgn0001983	0
FBgn0001986	0.355715825454857
FBgn0001987	0.0401370633120033
FBgn0001989	0.0669212519473469
FBgn0001990	0.30964874166246
FBgn0001991	0.00527007925845676
FBgn0001992	0.216274404709854
FBgn0001994	0.170772532825786
FBgn0001995	0.115818940027112
FBgn0002021	0.189536574801409
FBgn0002022	0.0902301456570262
FBgn0002023	0
FBgn0002031	0.255953081176636
FBgn0002036	0.0714439401170818
FBgn0002044	0.241300350235145
FBgn0002069	0.166271399265645
FBgn0002121	0.215284006282638
FBgn0002174	0.12913823036958
FBgn0002183	0.417254136523264
FBgn0002283	0.31125182150043
FBgn0002284	0.259997755340494
FBgn0002306	0.00564337269360737
FBgn0002354	0.212895477959059
FBgn0002413	0.392845233570489
FBgn0002431	0.271110043157001
FBgn0002440	0
FBgn0002441	0.258397011873289
FBgn0002466	0.81852731522796
FBgn0002521	0.28374844202728
FBgn0002522	0
FBgn0002524	0.198203459782336
FBgn0002525	0.450059322098554
FBgn0002526	0.280923595053136
FBgn0002531	0.0305250727759355
FBgn0002533	0
FBgn0002534	0
FBgn0002535	0
FBgn0002542	0.711289533214502
FBgn0002543	0.0223168822497696
FBgn0002552	0.302128620021888
FBgn0002561	0.851798180236453
FBgn0002562	0
FBgn0002563	0.00243382641489626
FBgn0002564	0.226491259225626
FBgn0002565	0.00210021755017741
FBgn0002566	0.161181051193052
FBgn0002567	0.149805792958041
FBgn0002569	0.00144149910663507
FBgn0002570	8.51548902557699e-05
FBgn0002571	0.00424591418939179
FBgn0002573	0
FBgn0002576	0.00243614478488772
FBgn0002577	0.0403370434458971
FBgn0002578	0
FBgn0002579	0.21257133779429
FBgn0002590	0.11331815628921
FBgn0002592	0.0568042379972051
FBgn0002593	0.154674989872162
FBgn0002607	0.155291468849756
FBgn0002609	0.284569585167081
FBgn0002622	0.167883139101204
FBgn0002626	0.146871179848836
FBgn0002629	0
FBgn0002631	0
FBgn0002632	0
FBgn0002633	0
FBgn0002638	0.621335218820231
FBgn0002641	0.274651204527613
FBgn0002643	0.135810469072935
FBgn0002645	0.246431614992105
FBgn0002673	0.775870561363948
FBgn0002707	0.403024398709424
FBgn0002709	0.66588576401958
FBgn0002715	0.626317088229227
FBgn0002716	0.214942090123106
FBgn0002719	0.0677460197184092
FBgn0002723	0.150822934512463
FBgn0002732	0.0214456079055993
FBgn0002733	0.0917882197428475
FBgn0002734	0
FBgn0002735	0
FBgn0002736	0.420620936253144
FBgn0002772	0.00435576525502994
FBgn0002773	0.00392829261187266
FBgn0002774	0.14036548654098
FBgn0002775	0.394492326642181
FBgn0002778	0.261152719399256
FBgn0002780	0.49727705492848
FBgn0002781	0.305669887834747
FBgn0002783	0.33857376418774
FBgn0002787	0.249836597737497
FBgn0002789	0.00715860826949824
FBgn0002791	0.34168122793652
FBgn0002838	0
FBgn0002842	0.0969079491170762
FBgn0002855	0.674138569692469
FBgn0002856	0
FBgn0002862	0.545981551512958
FBgn0002863	0.319905255420017
FBgn0002865	0.412371728025036
FBgn0002868	0.00616665869191906
FBgn0002869	0
FBgn0002872	0.685334150244185
FBgn0002873	0.908236833635766
FBgn0002878	0.638418452302609
FBgn0002887	0.426288209498115
FBgn0002891	0.365421403594662
FBgn0002899	0.740443548761888
FBgn0002901	0.518573758596527
FBgn0002905	0.4973161473531
FBgn0002906	0.643594473410419
FBgn0002909	0.311020872468542
FBgn0002914	0.223543444286224
FBgn0002917	0.000433442543466857
FBgn0002921	0.0312655126140104
FBgn0002922	0
FBgn0002924	0.680184270898261
FBgn0002926	0.785237118180568
FBgn0002930	0.00198387285282584
FBgn0002931	0.00688228518237735
FBgn0002932	0.260509339178502
FBgn0002933	0
FBgn0002936	0.00154319654445018
FBgn0002937	0.00034948845152601
FBgn0002938	0.000127397219265123
FBgn0002939	0
FBgn0002940	0.000158685935740518
FBgn0002941	0
FBgn0002945	0.0151268897949744
FBgn0002948	0.730202719078245
FBgn0002962	0.848955784740704
FBgn0002973	0.146165988245221
FBgn0002985	0
FBgn0002989	0.391793373080799
FBgn0003002	0
FBgn0003008	0.181378784683283
FBgn0003009	0.80082625766071
FBgn0003011	0.00164176961721882
FBgn0003015	0.885057919715086
FBgn0003016	0.211163596001943
FBgn0003023	0.877854552900503
FBgn0003028	0.606779622187463
FBgn0003034	0.818891213647321
FBgn0003041	0.39691274198596
FBgn0003042	0.337747700630534
FBgn0003044	0.564434243528726
FBgn0003046	0.117269937383391
FBgn0003048	0.266755706475819
FBgn0003053	0.0843146778533891
FBgn0003057	0
FBgn0003060	0
FBgn0003062	0.454750326022747
FBgn0003065	0
FBgn0003067	0.00731877043130662
FBgn0003068	0.0269823218195195
FBgn0003071	0.0691608307684561
FBgn0003074	0.0626486629844298
FBgn0003076	0.0436505128769851
FBgn0003079	0.226033506478622
FBgn0003082	0.233344519050268
FBgn0003086	0.0321045513563165
FBgn0003087	0.840677943700468
FBgn0003089	0.299115990252425
FBgn0003090	0.0131983672986154
FBgn0003091	0.0187624220739415
FBgn0003093	0.0842877075162595
FBgn0003114	0.887392769963208
FBgn0003116	0.188146487709038
FBgn0003117	0
FBgn0003118	0.12133236956667
FBgn0003124	0.838870316173051
FBgn0003129	0.00824695068258516
FBgn0003130	0.0310901805419947
FBgn0003132	0.0817995604206833
FBgn0003134	0.113009296621279
FBgn0003137	0.0189354348032835
FBgn0003139	0.258036948417229
FBgn0003140	0
FBgn0003141	0.157182440493814
FBgn0003145	0
FBgn0003149	0.00446527821068323
FBgn0003159	0.212590786236499
FBgn0003162	0.00652364747480273
FBgn0003165	0.364460516572241
FBgn0003169	0.235737109881682
FBgn0003174	0.242157467115343
FBgn0003175	0.0856762692770924
FBgn0003187	0.580791358453286
FBgn0003189	0.562352711770593
FBgn0003204	0.268304481988978
FBgn0003205	0.234525603871481
FBgn0003206	0.145007898552547
FBgn0003209	0.109921290973771
FBgn0003210	0.228189446312963
FBgn0003218	0.0639647615036283
FBgn0003227	0.323618153836652
FBgn0003231	0.0996960179001287
FBgn0003248	0.000687993239406162
FBgn0003249	0.000129207939877216
FBgn0003250	0.000233997047735579
FBgn0003254	0.0253882216448437
FBgn0003255	0.00771997169715731
FBgn0003256	0.167709612806009
FBgn0003257	0.338644159466467
FBgn0003261	0.229395157006555
FBgn0003267	0.0176219749970128
FBgn0003268	0.732320720238491
FBgn0003270	0
FBgn0003274	0.107355502116337
FBgn0003275	0.241166210716443
FBgn0003277	0.317992178490609
FBgn0003278	0.489508133084649
FBgn0003279	0.127848730392203
FBgn0003285	0.15160022352144
FBgn0003292	0.696357026599521
FBgn0003295	0.0456551316824251
FBgn0003300	0.0219141933776137
FBgn0003301	0.0133535296712664
FBgn0003302	0.323617836629695
FBgn0003308	0.000479470701838171
FBgn0003310	0.255059557125576
FBgn0003312	0.422515860935355
FBgn0003313	0.055866026403499
FBgn0003317	0.247779855370005
FBgn0003319	0.023880352698307
FBgn0003321	0.194822569001372
FBgn0003326	0
FBgn0003328	0.0605019363137785
FBgn0003330	0.256782810160366
FBgn0003334	0.292020635696632
FBgn0003339	0
FBgn0003345	0.109176980653817
FBgn0003346	0.55177774197354
FBgn0003353	0.0914937971843075
FBgn0003356	8.96704276981696e-05
FBgn0003357	4.4577991348808e-05
FBgn0003358	0
FBgn0003360	0.0824938227706167
FBgn0003366	0.0408738444042157
FBgn0003371	0.116137064832187
FBgn0003372	0.0275408779775072
FBgn0003373	0
FBgn0003374	0.0228151215247512
FBgn0003375	0
FBgn0003377	0
FBgn0003378	0
FBgn0003380	0.00043851446584341
FBgn0003382	0.0706448843560987
FBgn0003386	0.00537877137110989
FBgn0003388	0.0638663009161996
FBgn0003390	0.00159436832578344
FBgn0003391	0.300722145470852
FBgn0003392	0.102665188244507
FBgn0003396	0.120392780505303
FBgn0003401	0.825203060589724
FBgn0003410	0.35618996860809
FBgn0003411	0.0864872937571558
FBgn0003415	0.380286407313255
FBgn0003416	0.303541147688079
FBgn0003423	0.135320633152005
FBgn0003429	0.00107481906606202
FBgn0003430	0.00723396957500156
FBgn0003435	0.0514560031902317
FBgn0003444	0.384129508068295
FBgn0003447	0.265604350885073
FBgn0003448	0
FBgn0003449	0.219537385093337
FBgn0003450	0.746965550354099
FBgn0003459	0.410489962497932
FBgn0003460	0.00949796870754955
FBgn0003462	0.072723797650525
FBgn0003463	0.0223338904719614
FBgn0003464	0.172911874111729
FBgn0003475	0.154172239246339
FBgn0003479	0.394241278696193
FBgn0003480	0.523532997237987
FBgn0003482	0.626360501443546
FBgn0003483	0.849113054422518
FBgn0003486	0.494660454336962
FBgn0003495	0.306757831440723
FBgn0003499	0.00236833402338906
FBgn0003502	0.442805180604854
FBgn0003507	0.0480136748602802
FBgn0003510	0.291963649809501
FBgn0003511	0.317492632156904
FBgn0003512	0.194284782975869
FBgn0003513	0.0268522201911196
FBgn0003514	0.102695749622909
FBgn0003515	0.00154522123828031
FBgn0003517	0.161118612953747
FBgn0003520	0.277304914806126
FBgn0003525	0.880174182527132
FBgn0003527	0.854147384628884
FBgn0003545	0.84543181568102
FBgn0003557	0.154082282699526
FBgn0003559	0.147900088708734
FBgn0003567	0.301136445594314
FBgn0003575	0.170288096073801
FBgn0003598	0.458556693290922
FBgn0003607	0.31984595870153
FBgn0003612	0.483248167083098
FBgn0003638	0.216069333783322
FBgn0003651	0.000987704191090398
FBgn0003654	0.0916481064191483
FBgn0003655	0.878363442305393
FBgn0003656	0.226536170637428
FBgn0003660	0.0868812594150833
FBgn0003676	0.362822419930115
FBgn0003683	0
FBgn0003687	0.378102619178937
FBgn0003701	0.76364356817955
FBgn0003710	0.00467067610725914
FBgn0003714	0.249788766352975
FBgn0003716	0.196330830552497
FBgn0003719	0.0256472982641819
FBgn0003720	0
FBgn0003721	0.0561822007059207
FBgn0003731	0.0394889140759981
FBgn0003733	0.856060031860346
FBgn0003741	0.131187047018544
FBgn0003742	0.314623075837851
FBgn0003744	0.273393550220104
FBgn0003747	0.123370701211896
FBgn0003748	0.0756095830049451
FBgn0003751	0.547510703075562
FBgn0003861	6.54270081402041e-05
FBgn0003862	0.186279312639738
FBgn0003863	3.32427531395223e-05
FBgn0003865	0.867032849448942
FBgn0003866	0.0500308962263601
FBgn0003867	0.00321635810890252
FBgn0003870	0.21624634253264
FBgn0003882	0.313426311295146
FBgn0003884	0.187151162083091
FBgn0003885	0.171006445518678
FBgn0003886	0
FBgn0003888	0.10912542502905
FBgn0003889	0.0748753300379228
FBgn0003890	0.0115509825954597
FBgn0003891	0.154045951737361
FBgn0003892	0.0382363588427978
FBgn0003896	0
FBgn0003900	0.00292672316018827
FBgn0003916	0.0738645600321507
FBgn0003920	0.461443117279064
FBgn0003922	0
FBgn0003923	0
FBgn0003930	0.0780148018617153
FBgn0003931	0.327193689626037
FBgn0003933	0.745020028526021
FBgn0003934	0.431854114771904
FBgn0003935	0.569159518476738
FBgn0003936	1
FBgn0003938	0.0296594442262536
FBgn0003941	0.174891925115471
FBgn0003942	0.193314990997078
FBgn0003943	0.101167968334058
FBgn0003944	0
FBgn0003950	0.406566663912051
FBgn0003961	0.000233147417454181
FBgn0003963	0.248092236390693
FBgn0003964	0.254844751893955
FBgn0003965	0.00155483152498614
FBgn0003969	0.324595347250507
FBgn0003975	0
FBgn0003977	0.16707638486521
FBgn0003978	0.401472689446878
FBgn0003979	0.668359629346255
FBgn0003980	0.864645438516848
FBgn0003983	0.748019370166733
FBgn0003984	0.0230090178505267
FBgn0003996	0.00659866658536491
FBgn0003997	0.263273189958761
FBgn0004003	0.0401810171913302
FBgn0004034	0.104089871362761
FBgn0004045	0.014419947612194
FBgn0004047	0.00904579214993521
FBgn0004049	0.328274804519168
FBgn0004050	0.212340959987813
FBgn0004052	0
FBgn0004053	0.874312121078415
FBgn0004054	0
FBgn0004055	0.0411646191011841
FBgn0004057	0.0197531906339299
FBgn0004066	0.27145121778544
FBgn0004087	0.217109764770882
FBgn0004101	0.33585704631
FBgn0004102	0
FBgn0004103	0.163887082220996
FBgn0004106	0.809923143880879
FBgn0004107	0.76575160541611
FBgn0004108	0.207501798077409
FBgn0004110	0
FBgn0004117	0.0110017345879438
FBgn0004118	0.000716777779436654
FBgn0004132	0.162096686588518
FBgn0004133	0.0498535631472753
FBgn0004143	0
FBgn0004167	0.0586207786757367
FBgn0004168	0
FBgn0004169	0.00489902906979819
FBgn0004170	0.475169025569761
FBgn0004171	0.709178014973492
FBgn0004172	0.495975073131802
FBgn0004173	0.629408852831731
FBgn0004174	0.727118822409767
FBgn0004175	0.618035844774152
FBgn0004177	0.208214203291905
FBgn0004179	0.153158058987706
FBgn0004181	0.132843989810667
FBgn0004183	0.140686470943401
FBgn0004185	0.185213568708323
FBgn0004186	0.0293009830287933
FBgn0004187	0.543735824834983
FBgn0004188	0
FBgn0004189	0.739670456422048
FBgn0004190	0.77166570187452
FBgn0004191	0.141014827070378
FBgn0004192	0.00170115059988239
FBgn0004197	0.00106226627732505
FBgn0004198	0.0365418751127593
FBgn0004227	0.190544542442462
FBgn0004228	0
FBgn0004237	0.442604793565283
FBgn0004240	0.00255821093796096
FBgn0004242	7.1334874356558e-05
FBgn0004244	0.000427163356477108
FBgn0004359	0.136394335377762
FBgn0004360	0.00615430902032202
FBgn0004362	0.633805281633542
FBgn0004363	0.130665392841869
FBgn0004364	0.0669631861590372
FBgn0004367	0.543188203743401
FBgn0004368	0.229179991960573
FBgn0004369	0.0938805921408818
FBgn0004370	0.231947164227409
FBgn0004372	0
FBgn0004373	0.160759609814527
FBgn0004374	0.467240122444498
FBgn0004378	0.70714516581325
FBgn0004379	0.77740635331801
FBgn0004380	0.170662942162954
FBgn0004381	0.210059876142473
FBgn0004387	0.134038726711988
FBgn0004389	0
FBgn0004390	0.295498120639986
FBgn0004391	0.436202531975254
FBgn0004394	0
FBgn0004395	0.222165815498019
FBgn0004396	0.0298603942589241
FBgn0004397	0.103514649446736
FBgn0004400	0.85320734930608
FBgn0004401	0.221945832432503
FBgn0004403	0.18252904260173
FBgn0004404	0.167552062697002
FBgn0004406	0.432558754878442
FBgn0004407	0.101097363903811
FBgn0004414	0.332639088332757
FBgn0004419	0.704708786385798
FBgn0004425	0
FBgn0004426	0
FBgn0004427	0.000550675382618394
FBgn0004428	0
FBgn0004429	0
FBgn0004430	0
FBgn0004431	0
FBgn0004432	0.21077943584738
FBgn0004435	0.0459156292402475
FBgn0004436	0.144277226346468
FBgn0004449	0.0504939228076069
FBgn0004456	0.0754814705593455
FBgn0004463	0.253392369861961
FBgn0004465	0.155511049157137
FBgn0004507	0.160647185048815
FBgn0004509	0.109553415302492
FBgn0004510	0.381427453458304
FBgn0004511	0.0371729457157104
FBgn0004512	0.00118681232632573
FBgn0004513	0.00673852737181622
FBgn0004514	0.0133583893622994
FBgn0004516	0.000237208223195505
FBgn0004552	0
FBgn0004554	0
FBgn0004556	0.460564623421434
FBgn0004567	0.00664039985646115
FBgn0004569	0.137103318771674
FBgn0004573	0
FBgn0004574	0.0403237841388887
FBgn0004575	0.000860214119233076
FBgn0004577	0.00404592068529711
FBgn0004580	0.000825742070984798
FBgn0004581	0.235038111734239
FBgn0004583	0.0648131749301725
FBgn0004584	0.497118010697662
FBgn0004587	0.252629579736395
FBgn0004588	0
FBgn0004589	0
FBgn0004590	0
FBgn0004592	0
FBgn0004595	0.000218990726491846
FBgn0004597	0.187007657709351
FBgn0004598	0.408721655944618
FBgn0004606	0.407113283648479
FBgn0004607	0.00893861618542893
FBgn0004611	0.0889508052805143
FBgn0004618	0.0195531302733997
FBgn0004619	0
FBgn0004620	0.0071527626014804
FBgn0004622	0.0016025934015108
FBgn0004623	0.000128614140711047
FBgn0004629	0.00533122124096621
FBgn0004635	0.00763583017177749
FBgn0004636	0.196592378982295
FBgn0004638	0.155290352177354
FBgn0004643	0.441542216524621
FBgn0004644	0.00100410948478596
FBgn0004646	0.123935771939175
FBgn0004647	0.558848328917409
FBgn0004648	0.118449537970301
FBgn0004649	0.832695167564022
FBgn0004650	0.872233791069941
FBgn0004652	0.00972581901497289
FBgn0004654	0.0698708319778779
FBgn0004655	0.472227540534623
FBgn0004656	0.227032312610081
FBgn0004657	0.129072675065981
FBgn0004666	0.616755654882837
FBgn0004687	0.0852073838969442
FBgn0004698	0.401385725245681
FBgn0004777	0.18964921687901
FBgn0004778	0
FBgn0004779	0
FBgn0004783	0
FBgn0004784	0
FBgn0004795	0.267203669244063
FBgn0004797	0.167426665811187
FBgn0004811	0.390851941408516
FBgn0004828	0.144019313683812
FBgn0004832	0.311260345451096
FBgn0004837	0.42503998092455
FBgn0004838	0.268542661701878
FBgn0004839	0.0172133886513183
FBgn0004841	0
FBgn0004842	0
FBgn0004852	0.0103104934934927
FBgn0004854	0
FBgn0004855	0.2875168870912
FBgn0004856	0.186942669511126
FBgn0004858	0.0176405594719653
FBgn0004859	0.0832691107111849
FBgn0004860	0.224475477341555
FBgn0004861	0.0502252428483127
FBgn0004862	0
FBgn0004863	0
FBgn0004864	0.316108587430547
FBgn0004865	0.0112872267336715
FBgn0004867	0.201393365508384
FBgn0004868	0.14652795575328
FBgn0004870	0.0572714325245721
FBgn0004872	0.866200540089355
FBgn0004875	0.314430648702725
FBgn0004876	0.132727383784544
FBgn0004878	0.327297158572928
FBgn0004880	0.000631455642226025
FBgn0004882	0.808682920019543
FBgn0004885	0.00468313663134935
FBgn0004888	0.0923854875858228
